"idx","lidar_tiles","lidar_years","lidar_year_max"
1495,0,"",NA
1496,0,"",NA
1497,0,"",NA
1498,0,"",NA
1499,0,"",NA
1500,0,"",NA
1501,0,"",NA
1502,0,"",NA
1503,0,"",NA
1504,0,"",NA
1505,0,"",NA
1506,0,"",NA
1507,0,"",NA
1508,0,"",NA
1509,0,"",NA
1510,0,"",NA
1511,0,"",NA
1512,0,"",NA
1513,0,"",NA
1514,0,"",NA
1515,0,"",NA
1516,0,"",NA
1517,0,"",NA
1518,0,"",NA
1519,0,"",NA
1520,0,"",NA
1521,0,"",NA
1522,0,"",NA
1523,0,"",NA
1524,0,"",NA
1525,0,"",NA
1526,0,"",NA
1527,0,"",NA
1528,0,"",NA
1529,0,"",NA
1530,0,"",NA
1531,0,"",NA
1532,0,"",NA
1533,0,"",NA
1534,0,"",NA
1535,0,"",NA
1536,0,"",NA
1537,0,"",NA
1538,0,"",NA
1539,0,"",NA
1540,0,"",NA
1541,0,"",NA
1542,0,"",NA
1543,0,"",NA
1544,0,"",NA
1545,0,"",NA
1546,0,"",NA
1547,0,"",NA
1548,0,"",NA
1549,0,"",NA
1550,0,"",NA
1551,0,"",NA
1552,0,"",NA
1553,0,"",NA
1554,0,"",NA
1555,0,"",NA
1556,0,"",NA
1557,0,"",NA
1558,0,"",NA
1559,0,"",NA
1560,0,"",NA
1561,0,"",NA
1562,0,"",NA
1563,0,"",NA
1564,0,"",NA
1565,0,"",NA
1566,0,"",NA
1567,0,"",NA
1568,0,"",NA
1569,0,"",NA
1570,0,"",NA
1571,0,"",NA
1572,0,"",NA
1573,0,"",NA
1574,0,"",NA
1575,0,"",NA
1576,0,"",NA
1577,0,"",NA
1578,0,"",NA
1579,0,"",NA
1580,0,"",NA
1581,0,"",NA
1582,0,"",NA
1583,0,"",NA
1584,0,"",NA
1585,0,"",NA
1586,0,"",NA
1587,0,"",NA
1588,0,"",NA
1589,0,"",NA
1590,0,"",NA
1591,0,"",NA
1592,0,"",NA
1593,0,"",NA
1594,0,"",NA
1595,0,"",NA
1596,0,"",NA
1597,0,"",NA
1598,0,"",NA
1599,0,"",NA
1600,0,"",NA
1601,0,"",NA
1602,0,"",NA
1603,0,"",NA
1604,0,"",NA
1605,0,"",NA
1606,0,"",NA
1607,0,"",NA
1608,0,"",NA
1609,0,"",NA
1610,0,"",NA
1611,0,"",NA
1612,0,"",NA
1613,0,"",NA
1614,0,"",NA
1615,0,"",NA
1616,0,"",NA
1617,0,"",NA
1618,0,"",NA
1619,0,"",NA
1620,0,"",NA
1621,0,"",NA
1622,0,"",NA
1623,0,"",NA
1624,0,"",NA
1625,0,"",NA
1626,0,"",NA
1627,0,"",NA
1628,0,"",NA
1629,0,"",NA
1630,0,"",NA
1631,0,"",NA
1632,0,"",NA
1633,0,"",NA
1634,0,"",NA
1635,0,"",NA
1636,0,"",NA
1637,0,"",NA
1638,0,"",NA
1639,0,"",NA
1640,0,"",NA
1641,0,"",NA
1642,0,"",NA
1643,0,"",NA
1644,0,"",NA
1645,0,"",NA
1646,0,"",NA
1647,0,"",NA
1648,0,"",NA
1649,0,"",NA
1650,0,"",NA
1651,0,"",NA
1652,0,"",NA
1653,0,"",NA
1654,0,"",NA
1655,0,"",NA
1656,0,"",NA
1657,0,"",NA
1658,0,"",NA
1659,0,"",NA
1660,0,"",NA
1661,0,"",NA
1662,0,"",NA
1663,0,"",NA
1664,0,"",NA
1665,0,"",NA
1666,0,"",NA
1667,0,"",NA
1668,0,"",NA
1669,0,"",NA
1670,0,"",NA
1671,0,"",NA
1672,0,"",NA
1673,0,"",NA
1674,0,"",NA
1675,0,"",NA
1676,0,"",NA
1677,0,"",NA
1678,0,"",NA
1679,0,"",NA
1680,0,"",NA
1681,0,"",NA
1682,0,"",NA
1683,0,"",NA
1684,0,"",NA
1685,0,"",NA
1686,0,"",NA
1687,0,"",NA
1688,0,"",NA
1689,0,"",NA
1690,0,"",NA
1691,0,"",NA
1692,0,"",NA
1693,0,"",NA
1694,0,"",NA
1695,0,"",NA
1696,0,"",NA
1697,0,"",NA
1698,0,"",NA
1699,0,"",NA
1700,0,"",NA
1701,0,"",NA
1702,0,"",NA
1703,0,"",NA
1704,0,"",NA
1705,0,"",NA
1706,0,"",NA
1707,0,"",NA
1708,0,"",NA
1709,0,"",NA
1710,0,"",NA
1711,0,"",NA
1712,0,"",NA
1713,0,"",NA
1714,0,"",NA
1715,0,"",NA
1716,0,"",NA
1717,0,"",NA
1718,0,"",NA
1719,0,"",NA
1720,0,"",NA
1721,0,"",NA
1722,0,"",NA
1723,0,"",NA
1724,0,"",NA
1725,0,"",NA
1726,0,"",NA
1727,0,"",NA
1728,0,"",NA
1729,0,"",NA
1730,0,"",NA
1731,0,"",NA
1732,0,"",NA
1733,0,"",NA
1734,0,"",NA
1735,0,"",NA
1736,0,"",NA
1737,0,"",NA
1738,0,"",NA
1739,0,"",NA
1740,0,"",NA
1741,0,"",NA
1742,0,"",NA
1743,0,"",NA
1744,0,"",NA
1745,0,"",NA
1746,0,"",NA
1747,0,"",NA
1748,0,"",NA
1749,0,"",NA
1750,0,"",NA
1751,0,"",NA
1752,0,"",NA
1753,0,"",NA
1754,0,"",NA
1755,0,"",NA
1756,0,"",NA
1757,0,"",NA
1758,0,"",NA
1759,0,"",NA
1760,0,"",NA
1761,0,"",NA
1762,0,"",NA
1763,0,"",NA
1764,0,"",NA
1765,0,"",NA
1766,0,"",NA
1767,0,"",NA
1768,0,"",NA
1769,0,"",NA
1770,0,"",NA
1771,0,"",NA
1772,0,"",NA
1773,0,"",NA
1774,0,"",NA
1775,0,"",NA
1776,0,"",NA
1777,0,"",NA
1778,0,"",NA
1779,0,"",NA
1780,0,"",NA
1781,0,"",NA
1782,0,"",NA
1783,0,"",NA
1784,0,"",NA
1785,0,"",NA
1786,0,"",NA
1787,0,"",NA
1788,0,"",NA
1789,0,"",NA
1790,0,"",NA
1791,0,"",NA
1792,0,"",NA
1793,0,"",NA
1794,0,"",NA
1795,0,"",NA
1796,0,"",NA
1797,0,"",NA
1798,0,"",NA
1799,0,"",NA
1800,0,"",NA
1801,0,"",NA
1802,0,"",NA
1803,0,"",NA
1804,0,"",NA
1805,0,"",NA
1806,0,"",NA
1807,0,"",NA
1808,0,"",NA
1809,0,"",NA
1810,0,"",NA
1811,0,"",NA
1812,0,"",NA
1813,0,"",NA
1814,0,"",NA
1815,0,"",NA
1816,0,"",NA
1817,0,"",NA
1818,0,"",NA
1819,0,"",NA
1820,0,"",NA
1821,0,"",NA
1822,0,"",NA
1823,0,"",NA
1824,0,"",NA
1825,0,"",NA
1826,0,"",NA
1827,0,"",NA
1828,0,"",NA
1829,0,"",NA
1830,0,"",NA
1831,0,"",NA
1832,0,"",NA
1833,0,"",NA
1834,0,"",NA
1835,0,"",NA
1836,0,"",NA
1837,0,"",NA
1838,0,"",NA
1839,0,"",NA
1840,0,"",NA
1841,0,"",NA
1842,0,"",NA
1843,0,"",NA
1844,0,"",NA
1845,0,"",NA
1846,0,"",NA
1847,0,"",NA
1848,0,"",NA
1849,0,"",NA
1850,0,"",NA
1851,0,"",NA
1852,0,"",NA
1853,0,"",NA
1854,0,"",NA
1855,0,"",NA
1856,0,"",NA
1857,0,"",NA
1858,0,"",NA
1859,0,"",NA
1860,0,"",NA
1861,0,"",NA
1862,0,"",NA
1863,0,"",NA
1864,0,"",NA
1865,0,"",NA
1866,0,"",NA
1867,0,"",NA
1868,0,"",NA
1869,0,"",NA
1870,0,"",NA
1871,0,"",NA
1872,0,"",NA
1873,0,"",NA
1874,0,"",NA
1875,0,"",NA
1876,0,"",NA
1877,0,"",NA
1878,0,"",NA
1879,0,"",NA
1880,0,"",NA
1881,0,"",NA
1882,0,"",NA
1883,0,"",NA
1884,0,"",NA
1885,0,"",NA
1886,0,"",NA
1887,0,"",NA
1888,0,"",NA
1889,0,"",NA
1890,0,"",NA
1891,0,"",NA
1892,0,"",NA
1893,0,"",NA
1894,0,"",NA
1895,0,"",NA
1896,0,"",NA
1897,0,"",NA
1898,0,"",NA
1899,0,"",NA
1900,0,"",NA
1901,0,"",NA
1902,0,"",NA
1903,0,"",NA
1904,0,"",NA
1905,0,"",NA
1906,0,"",NA
1907,0,"",NA
1908,0,"",NA
1909,0,"",NA
1910,0,"",NA
1911,0,"",NA
1912,0,"",NA
1913,0,"",NA
1914,0,"",NA
1915,0,"",NA
1916,0,"",NA
1917,0,"",NA
1918,0,"",NA
1919,0,"",NA
1920,0,"",NA
1921,0,"",NA
1922,0,"",NA
1923,0,"",NA
1924,0,"",NA
1925,0,"",NA
1926,0,"",NA
1927,0,"",NA
1928,0,"",NA
1929,0,"",NA
1930,0,"",NA
1931,0,"",NA
1932,0,"",NA
1933,0,"",NA
1934,0,"",NA
1935,0,"",NA
1936,0,"",NA
1937,0,"",NA
1938,0,"",NA
1939,0,"",NA
1940,0,"",NA
1941,0,"",NA
1942,0,"",NA
1943,0,"",NA
1944,0,"",NA
1945,0,"",NA
1946,0,"",NA
1947,0,"",NA
1948,0,"",NA
1949,0,"",NA
1950,0,"",NA
1951,0,"",NA
1952,0,"",NA
1953,0,"",NA
1954,0,"",NA
1955,0,"",NA
1956,0,"",NA
1957,0,"",NA
1958,0,"",NA
1959,0,"",NA
1960,0,"",NA
1961,0,"",NA
1962,0,"",NA
1963,0,"",NA
1964,0,"",NA
1965,0,"",NA
1966,0,"",NA
1967,0,"",NA
1968,0,"",NA
1969,0,"",NA
1970,0,"",NA
1971,0,"",NA
1972,0,"",NA
1973,0,"",NA
1974,0,"",NA
1975,0,"",NA
1976,0,"",NA
1977,0,"",NA
1978,0,"",NA
1979,0,"",NA
1980,0,"",NA
1981,0,"",NA
1982,0,"",NA
1983,0,"",NA
1984,0,"",NA
1985,0,"",NA
1986,0,"",NA
1987,0,"",NA
1988,0,"",NA
1989,0,"",NA
1990,0,"",NA
1991,0,"",NA
1992,0,"",NA
1993,0,"",NA
1994,0,"",NA
1995,0,"",NA
1996,0,"",NA
1997,0,"",NA
1998,0,"",NA
1999,0,"",NA
2000,0,"",NA
2001,0,"",NA
2002,0,"",NA
2003,0,"",NA
2004,0,"",NA
2005,0,"",NA
2006,0,"",NA
2007,0,"",NA
2008,0,"",NA
2009,0,"",NA
2010,0,"",NA
2011,0,"",NA
2012,0,"",NA
2013,0,"",NA
2014,0,"",NA
2015,0,"",NA
2016,0,"",NA
2017,0,"",NA
2018,0,"",NA
2019,0,"",NA
2020,0,"",NA
2021,0,"",NA
2022,0,"",NA
2023,0,"",NA
2024,0,"",NA
2025,0,"",NA
2026,0,"",NA
2027,0,"",NA
2028,0,"",NA
2029,0,"",NA
2030,0,"",NA
2031,0,"",NA
2032,0,"",NA
2033,0,"",NA
2034,0,"",NA
2035,0,"",NA
2036,0,"",NA
2037,0,"",NA
2038,0,"",NA
2039,0,"",NA
2040,0,"",NA
2041,0,"",NA
2042,0,"",NA
2043,0,"",NA
2044,0,"",NA
2045,0,"",NA
2046,0,"",NA
2047,0,"",NA
2048,0,"",NA
2049,0,"",NA
2050,0,"",NA
2051,0,"",NA
2052,0,"",NA
2053,0,"",NA
2054,0,"",NA
2055,0,"",NA
2056,0,"",NA
2057,0,"",NA
2058,0,"",NA
2059,0,"",NA
2060,0,"",NA
2061,0,"",NA
2062,0,"",NA
2063,0,"",NA
2064,0,"",NA
2065,0,"",NA
2066,0,"",NA
2067,0,"",NA
2068,0,"",NA
2069,0,"",NA
2070,0,"",NA
2071,0,"",NA
2072,0,"",NA
2073,0,"",NA
2074,0,"",NA
2075,0,"",NA
2076,0,"",NA
2077,0,"",NA
2078,0,"",NA
2079,0,"",NA
2080,0,"",NA
2081,0,"",NA
2082,0,"",NA
2083,0,"",NA
2084,0,"",NA
2085,0,"",NA
2086,0,"",NA
2087,0,"",NA
2088,0,"",NA
2089,0,"",NA
2090,0,"",NA
2091,0,"",NA
2092,0,"",NA
2093,0,"",NA
2094,0,"",NA
2095,0,"",NA
2096,0,"",NA
2097,0,"",NA
2098,0,"",NA
2099,0,"",NA
2100,0,"",NA
2101,0,"",NA
2102,0,"",NA
2103,0,"",NA
2104,0,"",NA
2105,0,"",NA
2106,0,"",NA
2107,0,"",NA
2108,0,"",NA
2109,0,"",NA
2110,0,"",NA
2111,0,"",NA
2112,0,"",NA
2113,0,"",NA
2114,0,"",NA
2115,0,"",NA
2116,0,"",NA
2117,0,"",NA
2118,0,"",NA
2119,0,"",NA
2120,0,"",NA
2121,0,"",NA
2122,0,"",NA
2123,0,"",NA
2124,0,"",NA
2125,0,"",NA
2126,0,"",NA
2127,0,"",NA
2128,0,"",NA
2129,0,"",NA
2130,0,"",NA
2131,0,"",NA
2132,0,"",NA
2133,0,"",NA
2134,0,"",NA
2135,0,"",NA
2136,0,"",NA
2137,0,"",NA
2138,0,"",NA
2139,0,"",NA
2140,0,"",NA
2141,0,"",NA
2142,0,"",NA
2143,0,"",NA
2144,0,"",NA
2145,0,"",NA
2146,0,"",NA
2147,0,"",NA
2148,0,"",NA
2149,0,"",NA
2150,0,"",NA
2151,0,"",NA
2152,0,"",NA
2153,0,"",NA
2154,0,"",NA
2155,0,"",NA
2156,0,"",NA
2157,0,"",NA
2158,0,"",NA
2159,0,"",NA
2160,0,"",NA
2161,0,"",NA
2162,0,"",NA
2163,0,"",NA
2164,0,"",NA
2165,0,"",NA
2166,0,"",NA
2167,0,"",NA
2168,0,"",NA
2169,0,"",NA
2170,0,"",NA
2171,0,"",NA
2172,0,"",NA
2173,0,"",NA
2174,0,"",NA
2175,0,"",NA
2176,0,"",NA
2177,0,"",NA
2178,0,"",NA
2179,0,"",NA
2180,0,"",NA
2181,0,"",NA
2182,0,"",NA
2183,0,"",NA
2184,0,"",NA
2185,0,"",NA
2186,0,"",NA
2187,0,"",NA
2188,0,"",NA
2189,0,"",NA
2190,0,"",NA
2191,0,"",NA
2192,0,"",NA
2193,0,"",NA
2194,0,"",NA
2195,0,"",NA
2196,0,"",NA
2197,0,"",NA
2198,0,"",NA
2199,0,"",NA
2200,0,"",NA
2201,0,"",NA
2202,0,"",NA
2203,0,"",NA
2204,0,"",NA
2205,0,"",NA
2206,0,"",NA
2207,0,"",NA
2208,0,"",NA
2209,0,"",NA
2210,0,"",NA
2211,0,"",NA
2212,0,"",NA
2213,0,"",NA
2214,0,"",NA
2215,0,"",NA
2216,0,"",NA
2217,0,"",NA
2218,0,"",NA
2219,0,"",NA
2220,0,"",NA
2221,0,"",NA
2222,0,"",NA
2223,0,"",NA
2224,0,"",NA
2225,0,"",NA
2226,0,"",NA
2227,0,"",NA
2228,0,"",NA
2229,0,"",NA
2230,0,"",NA
2231,0,"",NA
2232,0,"",NA
2233,0,"",NA
2234,0,"",NA
2235,0,"",NA
2236,0,"",NA
2237,0,"",NA
2238,0,"",NA
2239,0,"",NA
2240,0,"",NA
2241,0,"",NA
2242,0,"",NA
2243,0,"",NA
2244,0,"",NA
2245,0,"",NA
2246,0,"",NA
2247,0,"",NA
2248,0,"",NA
2249,0,"",NA
2250,0,"",NA
2251,0,"",NA
2252,0,"",NA
2253,0,"",NA
2254,0,"",NA
2255,0,"",NA
2256,0,"",NA
2257,0,"",NA
2258,0,"",NA
2259,0,"",NA
2260,0,"",NA
2261,0,"",NA
2262,0,"",NA
2263,0,"",NA
2264,0,"",NA
2265,0,"",NA
2266,0,"",NA
2267,0,"",NA
2268,0,"",NA
2269,0,"",NA
2270,0,"",NA
2271,0,"",NA
2272,0,"",NA
2273,0,"",NA
2274,0,"",NA
2275,0,"",NA
2276,0,"",NA
2277,0,"",NA
2278,0,"",NA
2279,0,"",NA
2280,0,"",NA
2281,0,"",NA
2282,0,"",NA
2283,0,"",NA
2284,0,"",NA
2285,0,"",NA
2286,0,"",NA
2287,0,"",NA
2288,0,"",NA
2289,0,"",NA
2290,0,"",NA
2291,0,"",NA
2292,0,"",NA
2293,0,"",NA
2294,0,"",NA
2295,0,"",NA
2296,0,"",NA
2297,0,"",NA
2298,0,"",NA
2299,0,"",NA
2300,0,"",NA
2301,0,"",NA
2302,0,"",NA
2303,0,"",NA
2304,0,"",NA
2305,0,"",NA
2306,0,"",NA
2307,0,"",NA
2308,0,"",NA
2309,0,"",NA
2310,0,"",NA
2311,0,"",NA
2312,0,"",NA
2313,0,"",NA
2314,0,"",NA
2315,0,"",NA
2316,0,"",NA
2317,0,"",NA
2318,0,"",NA
2319,0,"",NA
2320,0,"",NA
2321,0,"",NA
2322,0,"",NA
2323,0,"",NA
2324,0,"",NA
2325,0,"",NA
2326,0,"",NA
2327,0,"",NA
2328,0,"",NA
2329,0,"",NA
2330,0,"",NA
2331,0,"",NA
2332,0,"",NA
2333,0,"",NA
2334,0,"",NA
2335,0,"",NA
2336,0,"",NA
2337,0,"",NA
2338,0,"",NA
2339,0,"",NA
2340,0,"",NA
2341,0,"",NA
2342,0,"",NA
2343,0,"",NA
2344,0,"",NA
2345,0,"",NA
2346,0,"",NA
2347,0,"",NA
2348,0,"",NA
2349,0,"",NA
2350,0,"",NA
2351,0,"",NA
2352,0,"",NA
2353,0,"",NA
2354,0,"",NA
2355,0,"",NA
2356,0,"",NA
2357,0,"",NA
2358,0,"",NA
2359,0,"",NA
2360,0,"",NA
2361,0,"",NA
2362,0,"",NA
2363,0,"",NA
2364,0,"",NA
2365,0,"",NA
2366,0,"",NA
2367,0,"",NA
2368,0,"",NA
2369,0,"",NA
2370,0,"",NA
2371,0,"",NA
2372,0,"",NA
2373,0,"",NA
2374,0,"",NA
2375,0,"",NA
2376,0,"",NA
2377,0,"",NA
2378,0,"",NA
2379,0,"",NA
2380,0,"",NA
2381,0,"",NA
2382,0,"",NA
2383,0,"",NA
2384,0,"",NA
2385,0,"",NA
2386,0,"",NA
2387,0,"",NA
2388,0,"",NA
2389,0,"",NA
2390,0,"",NA
2391,0,"",NA
2392,0,"",NA
2393,0,"",NA
2394,0,"",NA
2395,0,"",NA
2396,0,"",NA
2397,0,"",NA
2398,0,"",NA
2399,0,"",NA
2400,0,"",NA
2401,0,"",NA
2402,0,"",NA
2403,0,"",NA
2404,0,"",NA
2405,0,"",NA
2406,0,"",NA
2407,0,"",NA
2408,0,"",NA
2409,0,"",NA
2410,0,"",NA
2411,0,"",NA
2412,0,"",NA
2413,0,"",NA
2414,0,"",NA
2415,0,"",NA
2416,0,"",NA
2417,0,"",NA
2418,0,"",NA
2419,0,"",NA
2420,0,"",NA
2421,0,"",NA
2422,0,"",NA
2423,0,"",NA
2424,0,"",NA
2425,0,"",NA
2426,0,"",NA
2427,0,"",NA
2428,0,"",NA
2429,0,"",NA
2430,0,"",NA
2431,0,"",NA
2432,0,"",NA
2433,0,"",NA
2434,0,"",NA
2435,0,"",NA
2436,0,"",NA
2437,0,"",NA
2438,0,"",NA
2439,0,"",NA
2440,0,"",NA
2441,0,"",NA
2442,0,"",NA
2443,0,"",NA
2444,0,"",NA
2445,0,"",NA
2446,0,"",NA
2447,0,"",NA
2448,0,"",NA
2449,0,"",NA
2450,0,"",NA
2451,0,"",NA
2452,0,"",NA
2453,0,"",NA
2454,0,"",NA
2455,0,"",NA
2456,0,"",NA
2457,0,"",NA
2458,0,"",NA
2459,0,"",NA
2460,0,"",NA
2461,0,"",NA
2462,0,"",NA
2463,0,"",NA
2464,0,"",NA
2465,0,"",NA
2466,0,"",NA
2467,0,"",NA
2468,0,"",NA
2469,0,"",NA
2470,0,"",NA
2471,0,"",NA
2472,0,"",NA
2473,0,"",NA
2474,0,"",NA
2475,0,"",NA
2476,0,"",NA
2477,0,"",NA
2478,0,"",NA
2479,0,"",NA
2480,0,"",NA
2481,0,"",NA
2482,0,"",NA
2483,0,"",NA
2484,0,"",NA
2485,0,"",NA
2486,0,"",NA
2487,0,"",NA
2488,0,"",NA
2489,0,"",NA
2490,0,"",NA
2491,0,"",NA
2492,0,"",NA
2493,0,"",NA
2494,0,"",NA
2495,0,"",NA
2496,0,"",NA
2497,0,"",NA
2498,0,"",NA
2499,0,"",NA
2500,0,"",NA
2501,0,"",NA
2502,0,"",NA
2503,0,"",NA
2504,0,"",NA
2505,0,"",NA
2506,0,"",NA
2507,0,"",NA
2508,0,"",NA
2509,0,"",NA
2510,0,"",NA
2511,0,"",NA
2512,0,"",NA
2513,0,"",NA
2514,0,"",NA
2515,0,"",NA
2516,0,"",NA
2517,0,"",NA
2518,0,"",NA
2519,0,"",NA
2520,0,"",NA
2521,0,"",NA
2522,0,"",NA
2523,0,"",NA
2524,0,"",NA
2525,0,"",NA
2526,0,"",NA
2527,0,"",NA
2528,0,"",NA
2529,0,"",NA
2530,0,"",NA
2531,0,"",NA
2532,0,"",NA
2533,0,"",NA
2534,0,"",NA
2535,0,"",NA
2536,0,"",NA
2537,0,"",NA
2538,0,"",NA
2539,0,"",NA
2540,0,"",NA
2541,0,"",NA
2542,0,"",NA
2543,0,"",NA
2544,0,"",NA
2545,0,"",NA
2546,0,"",NA
2547,0,"",NA
2548,0,"",NA
2549,0,"",NA
2550,0,"",NA
2551,0,"",NA
2552,0,"",NA
2553,0,"",NA
2554,0,"",NA
2555,0,"",NA
2556,0,"",NA
2557,0,"",NA
2558,0,"",NA
2559,0,"",NA
2560,0,"",NA
2561,0,"",NA
2562,0,"",NA
2563,0,"",NA
2564,0,"",NA
2565,0,"",NA
2566,0,"",NA
2567,0,"",NA
2568,0,"",NA
2569,0,"",NA
2570,0,"",NA
2571,0,"",NA
2572,0,"",NA
2573,0,"",NA
2574,0,"",NA
2575,0,"",NA
2576,0,"",NA
2577,0,"",NA
2578,0,"",NA
2579,0,"",NA
2580,0,"",NA
2581,0,"",NA
2582,0,"",NA
2583,0,"",NA
2584,0,"",NA
2585,0,"",NA
2586,0,"",NA
2587,0,"",NA
2588,0,"",NA
2589,0,"",NA
2590,0,"",NA
2591,0,"",NA
2592,0,"",NA
2593,0,"",NA
2594,0,"",NA
2595,0,"",NA
2596,0,"",NA
2597,0,"",NA
2598,0,"",NA
2599,0,"",NA
2600,0,"",NA
2601,0,"",NA
2602,0,"",NA
2603,0,"",NA
2604,0,"",NA
2605,0,"",NA
2606,0,"",NA
2607,0,"",NA
2608,0,"",NA
2609,0,"",NA
2610,0,"",NA
2611,0,"",NA
2612,0,"",NA
2613,0,"",NA
2614,0,"",NA
2615,0,"",NA
2616,0,"",NA
2617,0,"",NA
2618,0,"",NA
2619,0,"",NA
2620,0,"",NA
2621,0,"",NA
2622,0,"",NA
2623,0,"",NA
2624,0,"",NA
2625,0,"",NA
2626,0,"",NA
2627,0,"",NA
2628,0,"",NA
2629,0,"",NA
2630,0,"",NA
2631,0,"",NA
2632,0,"",NA
2633,0,"",NA
2634,0,"",NA
2635,0,"",NA
2636,0,"",NA
2637,0,"",NA
2638,0,"",NA
2639,0,"",NA
2640,0,"",NA
2641,0,"",NA
2642,0,"",NA
2643,0,"",NA
2644,0,"",NA
2645,0,"",NA
2646,0,"",NA
2647,0,"",NA
2648,0,"",NA
2649,0,"",NA
2650,0,"",NA
2651,0,"",NA
2652,0,"",NA
2653,0,"",NA
2654,0,"",NA
2655,0,"",NA
2656,0,"",NA
2657,0,"",NA
2658,0,"",NA
2659,0,"",NA
2660,0,"",NA
2661,0,"",NA
2662,0,"",NA
2663,0,"",NA
2664,0,"",NA
2665,0,"",NA
2666,0,"",NA
2667,0,"",NA
2668,0,"",NA
2669,0,"",NA
2670,0,"",NA
2671,0,"",NA
2672,0,"",NA
2673,0,"",NA
2674,0,"",NA
2675,0,"",NA
2676,0,"",NA
2677,0,"",NA
2678,0,"",NA
2679,0,"",NA
2680,0,"",NA
2681,0,"",NA
2682,0,"",NA
2683,0,"",NA
2684,0,"",NA
2685,0,"",NA
2686,0,"",NA
2687,0,"",NA
2688,0,"",NA
2689,0,"",NA
2690,0,"",NA
2691,0,"",NA
2692,0,"",NA
2693,0,"",NA
2694,0,"",NA
2695,0,"",NA
2696,0,"",NA
2697,0,"",NA
2698,0,"",NA
2699,0,"",NA
2700,0,"",NA
2701,0,"",NA
2702,0,"",NA
2703,0,"",NA
2704,0,"",NA
2705,0,"",NA
2706,0,"",NA
2707,0,"",NA
2708,0,"",NA
2709,0,"",NA
2710,0,"",NA
2711,0,"",NA
2712,0,"",NA
2713,0,"",NA
2714,0,"",NA
2715,0,"",NA
2716,0,"",NA
2717,0,"",NA
2718,0,"",NA
2719,0,"",NA
2720,0,"",NA
2721,0,"",NA
2722,0,"",NA
2723,0,"",NA
2724,0,"",NA
2725,0,"",NA
2726,0,"",NA
2727,0,"",NA
2728,0,"",NA
2729,0,"",NA
2730,0,"",NA
2731,0,"",NA
2732,0,"",NA
2733,0,"",NA
2734,0,"",NA
2735,0,"",NA
2736,0,"",NA
2737,0,"",NA
2738,0,"",NA
2739,0,"",NA
2740,0,"",NA
2741,0,"",NA
2742,0,"",NA
2743,0,"",NA
2744,0,"",NA
2745,0,"",NA
2746,0,"",NA
2747,0,"",NA
2748,0,"",NA
2749,0,"",NA
2750,0,"",NA
2751,0,"",NA
2752,0,"",NA
2753,0,"",NA
2754,0,"",NA
2755,0,"",NA
2756,0,"",NA
2757,0,"",NA
2758,0,"",NA
2759,0,"",NA
2760,0,"",NA
2761,0,"",NA
2762,0,"",NA
2763,0,"",NA
2764,0,"",NA
2765,0,"",NA
2766,0,"",NA
2767,0,"",NA
2768,0,"",NA
2769,0,"",NA
2770,0,"",NA
2771,0,"",NA
2772,0,"",NA
2773,0,"",NA
2774,0,"",NA
2775,0,"",NA
2776,0,"",NA
2777,0,"",NA
2778,0,"",NA
2779,0,"",NA
2780,0,"",NA
2781,0,"",NA
2782,0,"",NA
2783,0,"",NA
2784,0,"",NA
2785,0,"",NA
2786,0,"",NA
2787,0,"",NA
2788,0,"",NA
2789,0,"",NA
2790,0,"",NA
2791,0,"",NA
2792,0,"",NA
2793,0,"",NA
2794,0,"",NA
2795,0,"",NA
2796,0,"",NA
2797,0,"",NA
2798,0,"",NA
2799,0,"",NA
2800,0,"",NA
2801,0,"",NA
2802,0,"",NA
2803,0,"",NA
2804,0,"",NA
2805,0,"",NA
2806,0,"",NA
2807,0,"",NA
2808,0,"",NA
2809,0,"",NA
2810,0,"",NA
2811,0,"",NA
2812,0,"",NA
2813,0,"",NA
2814,0,"",NA
2815,0,"",NA
2816,0,"",NA
2817,0,"",NA
2818,0,"",NA
2819,0,"",NA
2820,0,"",NA
2821,0,"",NA
2822,0,"",NA
2823,0,"",NA
2824,0,"",NA
2825,0,"",NA
2826,0,"",NA
2827,0,"",NA
2828,0,"",NA
2829,0,"",NA
2830,0,"",NA
2831,0,"",NA
2832,0,"",NA
2833,0,"",NA
2834,0,"",NA
2835,0,"",NA
2836,0,"",NA
2837,0,"",NA
2838,0,"",NA
2839,0,"",NA
2840,0,"",NA
2841,0,"",NA
2842,0,"",NA
2843,0,"",NA
2844,0,"",NA
2845,0,"",NA
2846,0,"",NA
2847,0,"",NA
2848,0,"",NA
2849,0,"",NA
2850,0,"",NA
2851,0,"",NA
2852,0,"",NA
2853,0,"",NA
2854,0,"",NA
2855,0,"",NA
2856,0,"",NA
2857,0,"",NA
2858,0,"",NA
2859,0,"",NA
2860,0,"",NA
2861,0,"",NA
2862,0,"",NA
2863,0,"",NA
2864,0,"",NA
2865,0,"",NA
2866,0,"",NA
2867,0,"",NA
2868,0,"",NA
2869,0,"",NA
2870,0,"",NA
2871,0,"",NA
2872,0,"",NA
2873,0,"",NA
2874,0,"",NA
2875,0,"",NA
2876,0,"",NA
2877,0,"",NA
2878,0,"",NA
2879,0,"",NA
2880,0,"",NA
2881,0,"",NA
2882,0,"",NA
2883,0,"",NA
2884,0,"",NA
2885,0,"",NA
2886,0,"",NA
2887,0,"",NA
2888,0,"",NA
2889,0,"",NA
2890,0,"",NA
2891,0,"",NA
